audit_schema_version,site_id,analysis_role,station_status,station_exclusion_reason,nominal_capacity_mw,raw_file,raw_file_exists,raw_file_sha256,raw_schema_complete,raw_schema_missing_columns,invalid_timestamp_rows,horizon_steps,horizon_minutes,aggregation_level,sensor_family,group,source_columns,raw_source_columns_present,structurally_absent_optional_channels,missingness_definition,target_available_daylight_n,model_evaluable_n,missing_n_among_target_available,missing_rate_among_target_available,missing_n_among_model_evaluable,missing_rate_among_model_evaluable,nonmissing_n_among_model_evaluable,minimum_group_n,performance_eligible,confirmatory_performance_eligible,eligibility_reason,target_masked,target_interpolated
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,1,15,raw_channel,weather,pressure,pressure,True,,raw current-time channel is missing after validity normalization,46272,46272,0,0,0,0,46272,80,False,False,descriptive_channel_rate_only,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,1,15,raw_channel,weather,temperature,temperature,True,,raw current-time channel is missing after validity normalization,46272,46272,0,0,0,0,46272,80,False,False,descriptive_channel_rate_only,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,forecast_feature_family,irradiance,irradiance,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4,True,,any naturally missing forecast feature in the exact synthetic-outage mask; structurally absent optional channels are excluded,46272,46272,,,0,0,46272,80,False,False,natural_missing_group_below_minimum_80,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,forecast_feature_family,irradiance+weather+recent_power,combined,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4|temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4|power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,True,,any naturally missing forecast feature in the exact synthetic-outage mask; structurally absent optional channels are excluded,46272,46272,,,0,0,46272,80,False,False,natural_missing_group_below_minimum_80,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,forecast_feature_family,recent_power,recent_power,power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,True,,any naturally missing forecast feature in the exact synthetic-outage mask; structurally absent optional channels are excluded,46272,46272,,,0,0,46272,80,False,False,natural_missing_group_below_minimum_80,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,forecast_feature_family,weather,weather,temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4,True,,any naturally missing forecast feature in the exact synthetic-outage mask; structurally absent optional channels are excluded,46272,46272,,,0,0,46272,80,False,False,natural_missing_group_below_minimum_80,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,raw_channel,irradiance,dni,dni,True,,raw current-time channel is missing after validity normalization,46272,46272,0,0,0,0,46272,80,False,False,descriptive_channel_rate_only,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,raw_channel,irradiance,ghi,ghi,True,,raw current-time channel is missing after validity normalization,46272,46272,0,0,0,0,46272,80,False,False,descriptive_channel_rate_only,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,raw_channel,irradiance,tsi,tsi,True,,raw current-time channel is missing after validity normalization,46272,46272,0,0,0,0,46272,80,False,False,descriptive_channel_rate_only,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,raw_channel,recent_power,power,power,True,,raw current-time channel is missing after validity normalization,46272,46272,0,0,0,0,46272,80,False,False,descriptive_channel_rate_only,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,raw_channel,weather,humidity,humidity,True,,raw current-time channel is missing after validity normalization,46272,46272,0,0,0,0,46272,80,False,False,descriptive_channel_rate_only,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,raw_channel,weather,pressure,pressure,True,,raw current-time channel is missing after validity normalization,46272,46272,0,0,0,0,46272,80,False,False,descriptive_channel_rate_only,False,False
1.0.0,CSGS8,confirmatory_preferred,valid,,30,data/raw/multisite/Solar_station_site_8_Nominal_capacity-30MW.csv,True,a881cd956c97adf796bd821d3a5d93d21fcee6a12dc1956d82d66a9208990102,True,,0,4,60,raw_channel,weather,temperature,temperature,True,,raw current-time channel is missing after validity normalization,46272,46272,0,0,0,0,46272,80,False,False,descriptive_channel_rate_only,False,False
