date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Power (MW)
2020-09-10 01:00:00,0.0,0.0,0.0,25.35,857.41,0.2373
2020-09-10 01:15:00,0.0,0.0,0.0,25.0,857.52,0.239167
2020-09-10 01:30:00,0.0,0.0,0.0,24.18,857.61,0.239633
2020-09-10 01:45:00,0.0,0.0,0.0,23.46,857.51,0.235433
2020-09-10 02:00:00,0.0,0.0,0.0,23.16,857.35,0.231233
2020-09-10 02:15:00,0.0,0.0,0.0,23.09,857.32,0.232633
2020-09-10 02:30:00,0.0,0.0,0.0,22.81,857.16,0.227733
2020-09-10 02:45:00,0.0,0.0,0.0,22.85,857.03,0.2443
2020-09-10 03:00:00,0.0,0.0,0.0,22.74,856.99,0.237067
2020-09-10 03:15:00,0.0,0.0,0.0,22.47,857.01,0.226333
2020-09-10 03:30:00,0.0,0.0,0.0,22.58,856.96,0.250133
2020-09-10 03:45:00,0.0,0.0,0.0,22.85,856.93,0.2436
2020-09-10 04:00:00,0.0,0.0,0.0,22.7,856.87,0.2184
2020-09-10 04:15:00,0.0,0.0,0.0,22.81,856.83,0.2345
2020-09-10 04:30:00,0.0,0.0,0.0,22.94,856.77,0.239167
2020-09-10 04:45:00,0.0,0.0,0.0,22.77,856.65,0.243367
2020-09-10 05:00:00,0.0,0.0,0.0,22.55,856.59,0.241033
2020-09-10 05:15:00,0.0,0.0,0.0,22.46,856.51,0.243833
2020-09-10 05:30:00,0.0,0.0,0.0,22.06,856.48,0.229833
2020-09-10 05:45:00,0.0,0.0,0.0,21.89,856.43,0.241033
2020-09-10 06:00:00,0.0,0.0,0.0,21.67,856.35,0.237767
2020-09-10 06:15:00,0.0,0.0,0.0,21.4,856.32,0.243133
2020-09-10 06:30:00,0.0,0.0,0.0,21.22,856.22,0.224233
2020-09-10 06:45:00,0.0,0.0,0.0,20.43,856.3,0.238467
2020-09-10 07:00:00,0.0,0.0,0.0,20.14,856.3,0.230533
2020-09-10 07:15:00,0.0,0.0,0.0,20.63,856.31,0.220267
2020-09-10 07:30:00,0.0,0.0,0.0,20.61,856.44,0.235667
2020-09-10 07:45:00,0.0,0.0,0.0,20.8,856.39,0.236133
2020-09-10 08:00:00,0.0,0.0,0.0,20.52,856.41,0.239633
2020-09-10 08:15:00,0.0,0.0,0.0,20.56,856.49,0.250133
2020-09-10 08:30:00,0.0,0.0,0.0,20.3,856.68,0.4669
2020-09-10 08:45:00,5.32,3.84,2.8,20.42,856.73,1.7003
2020-09-10 09:00:00,19.76,14.26,11.03,20.65,856.92,4.270933
2020-09-10 09:15:00,47.11,33.99,24.14,20.87,857.0,8.264667
2020-09-10 09:30:00,84.47,60.95,41.17,21.32,857.09,14.052501
2020-09-10 09:45:00,141.49,102.09,61.96,22.12,857.1,18.3155
2020-09-10 10:00:00,165.37,119.32,69.56,23.15,856.98,27.509531
2020-09-10 10:15:00,244.57,176.46,90.89,23.96,856.91,37.324467
2020-09-10 10:30:00,342.75,247.29,122.61,24.64,856.9,42.5145
2020-09-10 10:45:00,397.08,286.49,139.03,25.08,856.87,37.573196
2020-09-10 11:00:00,356.48,257.2,123.67,25.17,856.97,50.387398
2020-09-10 11:15:00,406.09,292.99,134.03,25.57,856.99,57.508034
2020-09-10 11:30:00,457.41,330.02,155.16,25.92,856.74,61.398167
2020-09-10 11:45:00,497.85,359.2,187.54,26.18,856.7,69.77857
2020-09-10 12:00:00,539.77,389.45,244.68,26.08,856.74,75.49873
2020-09-10 12:15:00,565.88,408.28,298.38,26.4,856.66,76.67077
2020-09-10 12:30:00,592.57,427.54,334.71,26.62,856.55,76.8187
2020-09-10 12:45:00,611.28,441.04,353.95,26.8,856.49,76.2916
2020-09-10 13:00:00,636.35,459.13,375.55,27.19,856.42,76.69573
2020-09-10 13:15:00,659.86,476.09,395.07,27.86,856.23,76.65746
2020-09-10 13:30:00,686.29,495.16,415.44,28.12,855.98,72.2575
2020-09-10 13:45:00,664.82,479.67,401.42,27.98,855.85,75.16157
2020-09-10 14:00:00,691.77,499.11,424.68,27.85,855.64,71.22407
2020-09-10 14:15:00,683.39,493.07,420.2,28.41,855.49,68.12213
2020-09-10 14:30:00,696.22,502.32,431.61,28.26,855.32,68.653435
2020-09-10 14:45:00,704.91,508.6,437.97,28.31,855.15,65.1399
2020-09-10 15:00:00,697.63,503.34,435.07,28.01,855.01,66.542
2020-09-10 15:15:00,691.22,498.71,429.65,28.35,854.8,66.01933
2020-09-10 15:30:00,694.75,501.26,430.64,29.04,854.65,66.13367
2020-09-10 15:45:00,694.29,500.93,427.25,29.29,854.5,66.862366
2020-09-10 16:00:00,687.47,496.01,417.33,29.77,854.38,68.811165
2020-09-10 16:15:00,676.71,488.25,401.04,29.93,854.25,70.49886
2020-09-10 16:30:00,656.43,473.61,383.52,30.46,854.05,62.600067
2020-09-10 16:45:00,494.37,356.69,268.13,29.88,853.97,45.615498
2020-09-10 17:00:00,322.36,232.58,163.38,29.8,853.93,43.8942
2020-09-10 17:15:00,384.41,277.35,201.12,29.96,853.75,52.60733
2020-09-10 17:30:00,419.05,302.35,209.1,30.49,853.46,61.757732
2020-09-10 17:45:00,545.17,393.34,232.34,30.88,853.46,57.432434
2020-09-10 18:00:00,455.39,328.56,170.99,30.48,853.52,42.999134
2020-09-10 18:15:00,365.01,263.35,134.09,31.03,853.47,30.688467
2020-09-10 18:30:00,221.98,160.16,96.0,30.95,853.5,21.957134
2020-09-10 18:45:00,180.67,130.35,92.76,30.2,853.52,28.596634
2020-09-10 19:00:00,243.49,175.68,93.53,30.43,853.62,19.73813
2020-09-10 19:15:00,141.62,102.18,68.49,30.0,853.78,11.708199
2020-09-10 19:30:00,102.99,74.3,52.85,29.6,853.87,9.436933
2020-09-10 19:45:00,81.27,58.63,44.08,29.48,854.01,6.7305
2020-09-10 20:00:00,57.17,41.25,30.5,29.32,854.09,4.6487
2020-09-10 20:15:00,37.62,27.14,19.68,29.09,854.25,2.099067
2020-09-10 20:30:00,15.05,10.86,7.87,29.05,854.37,0.329467
2020-09-10 20:45:00,0.06,0.04,0.0,28.78,854.51,0.327367
2020-09-10 21:00:00,0.0,0.0,0.0,28.33,854.69,0.332267
2020-09-10 21:15:00,0.0,0.0,0.0,28.06,854.83,0.330633
2020-09-10 21:30:00,0.0,0.0,0.0,27.73,854.99,0.323167
2020-09-10 21:45:00,0.0,0.0,0.0,27.53,855.08,0.337167
2020-09-10 22:00:00,0.0,0.0,0.0,27.2,855.32,0.3283
2020-09-10 22:15:00,0.0,0.0,0.0,27.13,855.46,0.324567
2020-09-10 22:30:00,0.0,0.0,0.0,26.66,855.58,0.273933
2020-09-10 22:45:00,0.0,0.0,0.0,26.62,855.66,0.2324
2020-09-10 23:00:00,0.0,0.0,0.0,26.6,855.67,0.238933
2020-09-10 23:15:00,0.0,0.0,0.0,26.5,855.68,0.234967
2020-09-10 23:30:00,0.0,0.0,0.0,26.19,855.64,0.233567
2020-09-10 23:45:00,0.0,0.0,0.0,26.23,855.66,0.2275
2020-09-11 00:00:00,0.0,0.0,0.0,26.51,855.64,0.246167
2020-09-11 00:15:00,0.0,0.0,0.0,26.21,855.76,0.2401
2020-09-11 00:30:00,0.0,0.0,0.0,26.08,855.89,0.240333
2020-09-11 00:45:00,0.0,0.0,0.0,25.87,855.97,0.234267
2020-09-11 01:00:00,0.0,0.0,0.0,25.86,856.07,0.243367
2020-09-11 01:15:00,0.0,0.0,0.0,25.37,856.15,0.235433
2020-09-11 01:30:00,0.0,0.0,0.0,25.29,856.37,0.2429
2020-09-11 01:45:00,0.0,0.0,0.0,25.1,856.55,0.246167
2020-09-11 02:00:00,0.0,0.0,0.0,25.19,856.56,0.240567
2020-09-11 02:15:00,0.0,0.0,0.0,25.22,856.52,0.236367
2020-09-11 02:30:00,0.0,0.0,0.0,25.08,856.58,0.232167
2020-09-11 02:45:00,0.0,0.0,0.0,24.64,856.62,0.236833
2020-09-11 03:00:00,0.0,0.0,0.0,24.25,856.68,0.242667
2020-09-11 03:15:00,0.0,0.0,0.0,24.09,856.76,0.245933
2020-09-11 03:30:00,0.0,0.0,0.0,24.33,856.78,0.2366
2020-09-11 03:45:00,0.0,0.0,0.0,24.07,856.86,0.2359
2020-09-11 04:00:00,0.0,0.0,0.0,23.86,856.95,0.2478
2020-09-11 04:15:00,0.0,0.0,0.0,24.65,856.87,0.243833
2020-09-11 04:30:00,0.0,0.0,0.0,24.54,856.88,0.222367
2020-09-11 04:45:00,0.0,0.0,0.0,24.06,856.96,0.237767
2020-09-11 05:00:00,0.0,0.0,0.0,23.63,857.26,0.2387
2020-09-11 05:15:00,0.0,0.0,0.0,23.18,857.32,0.229833
2020-09-11 05:30:00,0.0,0.0,0.0,23.01,857.53,0.2352
2020-09-11 05:45:00,0.0,0.0,0.0,23.0,857.54,0.230767
2020-09-11 06:00:00,0.0,0.0,0.0,23.22,857.55,0.237067
2020-09-11 06:15:00,0.0,0.0,0.0,23.29,857.98,0.239633
2020-09-11 06:30:00,0.0,0.0,0.0,23.13,858.41,0.227967
2020-09-11 06:45:00,0.0,0.0,0.0,22.8,858.51,0.230767
2020-09-11 07:00:00,0.0,0.0,0.0,22.48,858.48,0.2387
2020-09-11 07:15:00,0.0,0.0,0.0,22.25,858.6,0.2366
2020-09-11 07:30:00,0.0,0.0,0.0,22.46,858.7,0.234033
2020-09-11 07:45:00,0.0,0.0,0.0,22.12,858.79,0.235667
2020-09-11 08:00:00,0.0,0.0,0.0,22.26,858.94,0.2373
2020-09-11 08:15:00,0.0,0.0,0.0,22.1,859.18,0.246633
2020-09-11 08:30:00,0.0,0.0,0.0,21.74,859.38,0.247333
2020-09-11 08:45:00,0.94,0.68,0.26,21.39,859.44,1.0409
2020-09-11 09:00:00,12.83,9.26,6.39,21.56,859.54,2.071767
2020-09-11 09:15:00,19.02,13.72,10.53,21.64,859.66,1.9558
2020-09-11 09:30:00,18.32,13.22,10.25,21.96,859.79,3.019567
2020-09-11 09:45:00,31.65,22.83,16.62,22.01,859.8,5.439466
2020-09-11 10:00:00,54.57,39.37,29.75,22.36,859.84,8.586433
2020-09-11 10:15:00,82.5,59.52,44.63,22.69,859.79,13.958467
2020-09-11 10:30:00,126.72,91.43,67.82,23.18,859.89,16.577633
2020-09-11 10:45:00,145.29,104.83,79.11,23.44,859.87,21.318968
2020-09-11 11:00:00,187.43,135.23,100.13,23.88,859.83,26.25537
2020-09-11 11:15:00,218.11,157.36,115.06,24.32,859.89,29.442001
2020-09-11 11:30:00,237.71,171.51,125.11,24.42,859.99,28.4662
2020-09-11 11:45:00,207.21,149.5,107.46,24.19,860.04,46.4884
2020-09-11 12:00:00,478.89,345.52,245.81,23.79,860.01,65.03187
2020-09-11 12:15:00,669.99,483.4,373.47,24.6,859.89,72.498535
2020-09-11 12:30:00,692.19,499.42,402.77,25.04,859.74,72.60447
2020-09-11 12:45:00,716.81,517.18,423.36,25.48,859.57,83.58116
2020-09-11 13:00:00,706.38,509.65,408.83,26.38,859.43,77.63887
2020-09-11 13:15:00,630.48,454.89,371.68,25.58,859.26,74.01496
2020-09-11 13:30:00,710.46,512.6,433.46,26.06,859.07,73.13554
2020-09-11 13:45:00,699.31,504.55,431.98,27.02,858.93,74.796165
2020-09-11 14:00:00,689.93,497.79,428.07,26.51,858.79,70.044106
2020-09-11 14:15:00,737.83,532.34,467.07,26.33,858.61,66.62437
2020-09-11 14:30:00,735.59,530.73,468.03,26.79,858.48,66.22047
2020-09-11 14:45:00,706.32,509.61,449.95,27.39,858.33,70.98093
2020-09-11 15:00:00,727.91,525.19,466.05,27.2,858.25,67.745766
2020-09-11 15:15:00,736.79,531.59,469.01,27.8,858.14,63.905567
2020-09-11 15:30:00,737.52,532.12,472.17,27.52,857.97,60.86687
2020-09-11 15:45:00,734.25,529.76,464.25,27.63,857.85,65.86556
2020-09-11 16:00:00,661.42,477.21,410.02,28.17,857.65,69.9342
2020-09-11 16:15:00,672.06,484.89,413.26,28.72,857.57,70.300766
2020-09-11 16:30:00,660.99,476.91,395.05,29.18,857.4,70.480896
2020-09-11 16:45:00,621.2,448.2,367.77,28.76,857.27,76.66983
2020-09-11 17:00:00,563.09,406.27,316.51,29.16,857.32,52.095867
2020-09-11 17:15:00,575.55,415.26,318.38,28.97,857.23,51.982002
2020-09-11 17:30:00,397.91,287.09,203.96,28.51,857.24,51.281532
2020-09-11 17:45:00,310.77,224.22,145.76,28.67,857.16,47.10253
2020-09-11 18:00:00,372.69,268.9,140.45,28.3,857.17,43.880196
2020-09-11 18:15:00,158.37,114.27,78.06,28.1,857.21,44.0622
2020-09-11 18:30:00,389.29,280.87,113.58,28.64,857.29,41.72677
2020-09-11 18:45:00,329.17,237.5,95.71,28.91,857.36,35.178734
2020-09-11 19:00:00,275.71,198.92,84.28,29.09,857.31,28.647734
2020-09-11 19:15:00,227.41,164.08,73.75,28.4,857.34,20.564365
2020-09-11 19:30:00,161.47,116.5,51.95,28.38,857.5,6.902467
2020-09-11 19:45:00,43.71,31.53,22.73,27.76,857.6,5.352667
2020-09-11 20:00:00,55.15,39.79,24.79,27.43,857.68,3.731933
2020-09-11 20:15:00,29.75,21.46,15.74,27.29,857.83,1.755833
2020-09-11 20:30:00,12.48,9.0,6.79,27.1,857.94,0.416967
2020-09-11 20:45:00,0.36,0.26,0.15,26.82,858.01,0.349767
2020-09-11 21:00:00,0.0,0.0,0.0,26.56,858.06,0.335533
2020-09-11 21:15:00,0.0,0.0,0.0,26.17,858.24,0.335767
2020-09-11 21:30:00,0.0,0.0,0.0,25.67,858.42,0.3248
2020-09-11 21:45:00,0.0,0.0,0.0,25.37,858.55,0.3332
2020-09-11 22:00:00,0.0,0.0,0.0,25.09,858.75,0.340433
2020-09-11 22:15:00,0.0,0.0,0.0,25.08,859.01,0.3227
2020-09-11 22:30:00,0.0,0.0,0.0,24.77,859.27,0.276267
2020-09-11 22:45:00,0.0,0.0,0.0,24.03,859.62,0.241267
2020-09-11 23:00:00,0.0,0.0,0.0,25.04,859.64,0.239167
2020-09-11 23:15:00,0.0,0.0,0.0,25.27,859.7,0.2289
2020-09-11 23:30:00,0.0,0.0,0.0,24.95,859.68,0.2401
2020-09-11 23:45:00,0.0,0.0,0.0,24.53,859.66,0.2289
2020-09-12 00:00:00,0.0,0.0,0.0,24.58,859.61,0.236133
2020-09-12 00:15:00,0.0,0.0,0.0,24.36,859.59,0.231933
2020-09-12 00:30:00,0.0,0.0,0.0,23.99,859.51,0.235433
2020-09-12 00:45:00,0.0,0.0,0.0,23.95,859.48,0.225633
2020-09-12 01:00:00,0.0,0.0,0.0,23.89,859.47,0.238933
2020-09-12 01:15:00,0.0,0.0,0.0,23.87,859.51,0.2373
2020-09-12 01:30:00,0.0,0.0,0.0,23.8,859.44,0.239633
2020-09-12 01:45:00,0.0,0.0,0.0,23.7,859.41,0.234733
2020-09-12 02:00:00,0.0,0.0,0.0,23.79,859.37,0.2324
2020-09-12 02:15:00,0.0,0.0,0.0,23.87,859.43,0.2331
2020-09-12 02:30:00,0.0,0.0,0.0,23.82,859.45,0.234033
2020-09-12 02:45:00,0.0,0.0,0.0,23.68,859.45,0.231
2020-09-12 03:00:00,0.0,0.0,0.0,23.44,859.5,0.2296
2020-09-12 03:15:00,0.0,0.0,0.0,23.25,859.56,0.228433
2020-09-12 03:30:00,0.0,0.0,0.0,23.42,859.68,0.233333
2020-09-12 03:45:00,0.0,0.0,0.0,23.29,859.59,0.229367
2020-09-12 04:00:00,0.0,0.0,0.0,23.25,859.57,0.238233
2020-09-12 04:15:00,0.0,0.0,0.0,23.22,859.62,0.2352
2020-09-12 04:30:00,0.0,0.0,0.0,22.7,859.6,0.239167
2020-09-12 04:45:00,0.0,0.0,0.0,22.88,859.7,0.2415
2020-09-12 05:00:00,0.0,0.0,0.0,22.56,859.84,0.237533
2020-09-12 05:15:00,0.0,0.0,0.0,22.44,859.88,0.230533
2020-09-12 05:30:00,0.0,0.0,0.0,22.02,859.8,0.240333
2020-09-12 05:45:00,0.0,0.0,0.0,22.08,859.82,0.244067
2020-09-12 06:00:00,0.0,0.0,0.0,22.02,859.81,0.235433
2020-09-12 06:15:00,0.0,0.0,0.0,21.55,859.98,0.223533
2020-09-12 06:30:00,0.0,0.0,0.0,21.54,860.12,0.232167
2020-09-12 06:45:00,0.0,0.0,0.0,21.42,860.23,0.2373
2020-09-12 07:00:00,0.0,0.0,0.0,21.51,860.3,0.232633
2020-09-12 07:15:00,0.0,0.0,0.0,21.8,860.36,0.238233
2020-09-12 07:30:00,0.0,0.0,0.0,21.84,860.46,0.231233
2020-09-12 07:45:00,0.0,0.0,0.0,21.96,860.78,0.239633
2020-09-12 08:00:00,0.0,0.0,0.0,22.09,860.99,0.2317
2020-09-12 08:15:00,0.0,0.0,0.0,21.72,861.22,0.241267
2020-09-12 08:30:00,0.0,0.0,0.0,21.49,861.34,0.243367
2020-09-12 08:45:00,0.0,0.0,0.0,21.21,861.55,0.235433
2020-09-12 09:00:00,1.53,1.1,0.42,21.06,861.68,1.3447
2020-09-12 09:15:00,15.1,10.89,7.65,20.82,861.99,3.548533
2020-09-12 09:30:00,31.87,23.0,16.66,20.91,862.1,4.8202
2020-09-12 09:45:00,42.5,30.66,22.66,21.13,862.12,7.441699
2020-09-12 10:00:00,70.02,50.52,37.29,21.45,862.24,9.367866
2020-09-12 10:15:00,79.65,57.47,42.76,22.04,862.3,10.8535
2020-09-12 10:30:00,95.59,68.97,51.72,22.1,862.33,12.468632
2020-09-12 10:45:00,110.45,79.69,59.15,22.13,862.44,18.295666
2020-09-12 11:00:00,154.65,111.58,83.32,22.25,862.55,21.1603
2020-09-12 11:15:00,176.08,127.04,95.04,22.5,862.73,22.990564
2020-09-12 11:30:00,191.08,137.86,102.44,22.69,862.72,26.2073
2020-09-12 11:45:00,221.91,160.11,117.32,22.98,862.8,27.628998
2020-09-12 12:00:00,229.69,165.72,119.81,23.17,862.81,29.377363
2020-09-12 12:15:00,244.32,176.27,128.77,23.21,862.76,31.1402
2020-09-12 12:30:00,262.81,189.62,142.01,23.31,862.68,34.517235
2020-09-12 12:45:00,289.51,208.88,154.01,23.76,862.62,39.7446
2020-09-12 13:00:00,329.86,237.99,174.13,23.86,862.68,51.681004
2020-09-12 13:15:00,437.77,315.85,239.93,24.17,862.59,63.890163
2020-09-12 13:30:00,584.56,421.76,336.21,24.44,862.47,64.340034
2020-09-12 13:45:00,666.33,480.76,393.95,25.29,862.37,67.5493
2020-09-12 14:00:00,662.14,477.73,394.04,25.18,862.26,71.824905
2020-09-12 14:15:00,668.99,482.67,401.91,25.71,862.13,67.39017
2020-09-12 14:30:00,672.62,485.3,407.13,25.95,862.05,61.934135
2020-09-12 14:45:00,677.47,488.79,412.33,26.06,861.87,60.833965
2020-09-12 15:00:00,661.15,477.02,401.85,26.03,861.71,62.63763
2020-09-12 15:15:00,655.55,472.98,398.03,26.41,861.62,62.466133
2020-09-12 15:30:00,653.81,471.72,395.44,26.46,861.54,63.2359
2020-09-12 15:45:00,646.8,466.67,389.61,26.66,861.53,62.243767
2020-09-12 16:00:00,630.29,454.75,377.18,26.97,861.38,66.1836
2020-09-12 16:15:00,626.12,451.75,371.65,27.3,861.27,65.4577
2020-09-12 16:30:00,630.32,454.78,369.01,26.97,861.07,59.58633
2020-09-12 16:45:00,426.69,307.86,233.22,27.34,860.81,47.5272
2020-09-12 17:00:00,370.21,267.1,197.92,27.45,860.71,70.50726
2020-09-12 17:15:00,494.99,357.13,270.58,27.79,860.64,54.9262
2020-09-12 17:30:00,338.27,244.06,176.78,27.58,860.54,62.719067
2020-09-12 17:45:00,544.5,392.86,268.82,28.42,860.49,57.107864
2020-09-12 18:00:00,463.39,334.34,201.43,28.03,860.44,44.058933
2020-09-12 18:15:00,321.12,231.69,136.95,27.88,860.5,47.215
2020-09-12 18:30:00,391.45,282.43,152.8,28.3,860.5,35.75133
2020-09-12 18:45:00,273.13,197.07,113.03,27.87,860.52,31.941698
2020-09-12 19:00:00,263.58,190.17,108.73,27.79,860.58,19.103931
2020-09-12 19:15:00,126.41,91.2,54.36,27.74,860.66,19.393503
2020-09-12 19:30:00,164.99,119.04,79.17,28.02,860.72,14.301466
2020-09-12 19:45:00,112.43,81.12,55.85,27.68,860.81,9.637833
2020-09-12 20:00:00,90.39,65.21,43.97,27.15,860.9,8.3608
2020-09-12 20:15:00,67.91,49.0,35.37,27.16,860.97,4.8489
2020-09-12 20:30:00,41.72,30.1,21.86,26.9,861.01,1.8872
2020-09-12 20:45:00,11.27,8.13,5.46,26.44,861.05,0.267633
2020-09-12 21:00:00,0.0,0.0,0.0,26.19,861.06,0.331567
2020-09-12 21:15:00,0.0,0.0,0.0,25.95,861.14,0.339267
2020-09-12 21:30:00,0.0,0.0,0.0,25.65,861.2,0.317333
2020-09-12 21:45:00,0.0,0.0,0.0,25.52,861.36,0.3269
2020-09-12 22:00:00,0.0,0.0,0.0,25.36,861.55,0.330167
2020-09-12 22:15:00,0.0,0.0,0.0,25.23,861.77,0.313833
2020-09-12 22:30:00,0.0,0.0,0.0,24.57,861.97,0.269033
2020-09-12 22:45:00,0.0,0.0,0.0,23.94,862.08,0.231933
2020-09-12 23:00:00,0.0,0.0,0.0,23.31,862.16,0.236367
2020-09-12 23:15:00,0.0,0.0,0.0,23.22,862.21,0.2359
2020-09-12 23:30:00,0.0,0.0,0.0,23.39,862.26,0.2296
2020-09-12 23:45:00,0.0,0.0,0.0,22.93,862.29,0.239167
2020-09-13 00:00:00,0.0,0.0,0.0,22.67,862.35,0.230767
2020-09-13 00:15:00,0.0,0.0,0.0,22.17,862.4,0.2373
2020-09-13 00:30:00,0.0,0.0,0.0,22.16,862.4,0.234733
2020-09-13 00:45:00,0.0,0.0,0.0,22.27,862.52,0.233567
2020-09-13 01:00:00,0.0,0.0,0.0,22.39,862.6,0.234967
2020-09-13 01:15:00,0.0,0.0,0.0,22.16,862.69,0.2352
2020-09-13 01:30:00,0.0,0.0,0.0,21.55,862.7,0.238233
2020-09-13 01:45:00,0.0,0.0,0.0,21.74,862.75,0.232633
2020-09-13 02:00:00,0.0,0.0,0.0,21.61,862.71,0.240567
2020-09-13 02:15:00,0.0,0.0,0.0,21.23,862.61,0.235433
2020-09-13 02:30:00,0.0,0.0,0.0,20.21,862.54,0.231933
2020-09-13 02:45:00,0.0,0.0,0.0,19.42,862.51,0.2366
2020-09-13 03:00:00,0.0,0.0,0.0,19.22,862.55,0.244067
2020-09-13 03:15:00,0.0,0.0,0.0,19.91,862.57,0.227733
2020-09-13 03:30:00,0.0,0.0,0.0,19.86,862.53,0.241267
2020-09-13 03:45:00,0.0,0.0,0.0,19.38,862.5,0.2303
2020-09-13 04:00:00,0.0,0.0,0.0,19.61,862.59,0.2317
2020-09-13 04:15:00,0.0,0.0,0.0,19.05,862.52,0.2317
2020-09-13 04:30:00,0.0,0.0,0.0,18.52,862.45,0.2478
2020-09-13 04:45:00,0.0,0.0,0.0,18.05,862.53,0.232633
2020-09-13 05:00:00,0.0,0.0,0.0,17.37,862.54,0.241967
2020-09-13 05:15:00,0.0,0.0,0.0,17.21,862.6,0.2373
2020-09-13 05:30:00,0.0,0.0,0.0,16.87,862.6,0.238467
2020-09-13 05:45:00,0.0,0.0,0.0,16.69,862.54,0.2352
2020-09-13 06:00:00,0.0,0.0,0.0,16.68,862.58,0.236833
2020-09-13 06:15:00,0.0,0.0,0.0,16.52,862.51,0.232867
2020-09-13 06:30:00,0.0,0.0,0.0,16.2,862.54,0.223767
2020-09-13 06:45:00,0.0,0.0,0.0,16.16,862.72,0.240333
2020-09-13 07:00:00,0.0,0.0,0.0,16.07,862.78,0.234267
2020-09-13 07:15:00,0.0,0.0,0.0,16.12,862.94,0.231467
2020-09-13 07:30:00,0.0,0.0,0.0,16.11,862.93,0.2331
2020-09-13 07:45:00,0.0,0.0,0.0,16.1,862.96,0.2401
2020-09-13 08:00:00,0.0,0.0,0.0,16.1,863.08,0.238933
2020-09-13 08:15:00,0.0,0.0,0.0,15.99,863.19,0.2401
2020-09-13 08:30:00,0.0,0.0,0.0,15.96,863.32,0.14
2020-09-13 08:45:00,0.36,0.26,0.12,15.88,863.47,0.8771
2020-09-13 09:00:00,12.19,8.79,6.54,16.16,863.6,3.842066
2020-09-13 09:15:00,41.59,30.0,22.06,15.97,863.78,7.527334
2020-09-13 09:30:00,75.81,54.7,37.72,16.15,863.81,9.453733
2020-09-13 09:45:00,83.12,59.97,39.49,16.59,863.81,15.057232
2020-09-13 10:00:00,142.09,102.52,62.87,17.11,863.69,22.1858
2020-09-13 10:15:00,189.79,136.93,78.65,17.85,863.66,28.317568
2020-09-13 10:30:00,250.15,180.49,97.17,18.42,863.83,35.898335
2020-09-13 10:45:00,302.05,217.93,113.43,18.99,863.65,41.701565
2020-09-13 11:00:00,341.2,246.18,129.72,19.46,863.53,47.944862
2020-09-13 11:15:00,385.77,278.34,155.49,20.04,863.49,48.33453
2020-09-13 11:30:00,392.11,282.91,175.42,20.22,863.44,50.81113
2020-09-13 11:45:00,445.69,321.56,224.82,20.49,863.48,51.551727
2020-09-13 12:00:00,480.65,346.79,259.42,20.76,863.49,53.1706
2020-09-13 12:15:00,508.31,366.74,281.54,21.21,863.42,60.95063
2020-09-13 12:30:00,536.05,386.76,301.02,21.9,863.33,59.913704
2020-09-13 12:45:00,557.08,401.93,315.93,22.54,863.23,59.451233
2020-09-13 13:00:00,578.55,417.42,331.79,22.91,863.08,56.311966
2020-09-13 13:15:00,607.15,438.06,353.51,22.8,862.95,53.79943
2020-09-13 13:30:00,623.65,449.97,366.42,22.97,862.85,47.44623
2020-09-13 13:45:00,640.11,461.84,380.37,23.58,862.67,46.96883
2020-09-13 14:00:00,657.36,474.29,396.45,24.07,862.51,45.5168
2020-09-13 14:15:00,664.95,479.76,405.01,24.47,862.36,42.811535
2020-09-13 14:30:00,681.83,491.94,424.45,23.99,862.18,40.92083
2020-09-13 14:45:00,688.67,496.87,433.37,24.3,862.02,38.604763
2020-09-13 15:00:00,673.38,485.84,420.57,24.73,861.92,41.0998
2020-09-13 15:15:00,671.37,484.4,417.11,25.11,861.77,41.0242
2020-09-13 15:30:00,651.1,469.77,402.14,25.75,861.59,43.042767
2020-09-13 15:45:00,655.87,473.21,404.49,26.08,861.41,46.661064
2020-09-13 16:00:00,634.18,457.56,386.83,26.41,861.22,50.81533
2020-09-13 16:15:00,621.27,448.24,375.11,26.58,861.09,59.88943
2020-09-13 16:30:00,600.37,433.16,354.6,27.48,860.99,61.754234
2020-09-13 16:45:00,575.44,415.18,335.76,27.29,860.75,66.42183
2020-09-13 17:00:00,565.33,407.89,326.72,26.9,860.67,67.3022
2020-09-13 17:15:00,545.31,393.44,310.93,27.7,860.54,66.21277
2020-09-13 17:30:00,515.34,371.82,287.08,27.5,860.43,61.5419
2020-09-13 17:45:00,484.31,349.43,251.95,27.66,860.28,56.182934
2020-09-13 18:00:00,446.05,321.83,200.98,27.81,860.25,49.275097
2020-09-13 18:15:00,393.55,283.95,156.66,27.13,860.08,43.1424
2020-09-13 18:30:00,348.37,251.35,128.94,27.58,859.98,36.361732
2020-09-13 18:45:00,298.45,215.33,111.04,27.63,859.97,30.404736
2020-09-13 19:00:00,255.23,184.15,97.92,26.91,859.94,24.449833
2020-09-13 19:15:00,204.01,147.19,82.88,27.2,860.0,18.651966
2020-09-13 19:30:00,159.7,115.22,68.18,27.11,860.02,13.364166
2020-09-13 19:45:00,118.05,85.18,53.56,26.48,860.07,8.155233
2020-09-13 20:00:00,80.43,58.03,38.99,26.08,860.06,5.440867
2020-09-13 20:15:00,48.55,35.03,24.64,26.09,860.13,2.716233
