date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Power (MW)
2020-11-10 00:00:00,0,1,0,5.7,918.6,0.0
2020-11-10 00:15:00,0,0,0,5.6,918.7,0.0
2020-11-10 00:30:00,0,0,0,5.6,918.6,0.0
2020-11-10 00:45:00,0,0,0,5.5,918.5,0.0
2020-11-10 01:00:00,0,0,0,5.5,918.7,0.0
2020-11-10 01:15:00,0,0,0,5.6,918.6,0.0
2020-11-10 01:30:00,0,2,0,4.7,918.7,0.0
2020-11-10 01:45:00,0,2,0,3.5,918.8,0.0
2020-11-10 02:00:00,0,0,0,3.7,918.9,0.0
2020-11-10 02:15:00,0,0,0,4.1,919.0,0.0
2020-11-10 02:30:00,0,0,0,5.4,918.8,0.0
2020-11-10 02:45:00,0,1,0,3.9,918.9,0.0
2020-11-10 03:00:00,0,2,0,2.9,919.1,0.0
2020-11-10 03:15:00,0,0,0,2.2,919.2,0.0
2020-11-10 03:30:00,0,0,0,2.4,919.2,0.0
2020-11-10 03:45:00,0,0,0,2.1,919.3,0.0
2020-11-10 04:00:00,0,1,0,2.4,919.1,0.0
2020-11-10 04:15:00,0,2,0,1.6,919.1,0.0
2020-11-10 04:30:00,0,1,0,0.6,919.2,0.0
2020-11-10 04:45:00,0,0,0,0.5,919.4,0.0
2020-11-10 05:00:00,0,0,0,1.5,919.3,0.0
2020-11-10 05:15:00,0,0,0,1.9,919.1,0.0
2020-11-10 05:30:00,0,0,0,2.2,919.0,0.0
2020-11-10 05:45:00,0,0,0,2.2,919.3,0.0
2020-11-10 06:00:00,0,3,0,2.0,919.3,0.0
2020-11-10 06:15:00,0,0,0,1.5,919.3,0.0
2020-11-10 06:30:00,0,0,0,1.4,919.4,0.0
2020-11-10 06:45:00,0,0,0,1.4,919.3,0.0
2020-11-10 07:00:00,0,0,0,2.9,919.4,0.0
2020-11-10 07:15:00,0,0,0,2.3,919.3,0.0
2020-11-10 07:30:00,0,0,0,2.3,919.3,0.0
2020-11-10 07:45:00,0,1,0,2.1,919.3,0.0
2020-11-10 08:00:00,0,0,0,1.4,919.2,0.0
2020-11-10 08:15:00,0,0,0,1.5,919.4,0.0
2020-11-10 08:30:00,2,0,2,2.5,919.5,0.115133
2020-11-10 08:45:00,16,0,15,3.4,919.6,0.336533
2020-11-10 09:00:00,24,2,20,3.2,919.6,0.701467
2020-11-10 09:15:00,42,8,33,0.9,919.6,1.782333
2020-11-10 09:30:00,60,4,39,1.2,919.7,2.812867
2020-11-10 09:45:00,111,31,47,1.9,919.7,5.6098
2020-11-10 10:00:00,190,86,64,1.7,919.6,14.732999
2020-11-10 10:15:00,444,375,73,2.7,919.5,19.898733
2020-11-10 10:30:00,599,542,84,4.0,919.0,25.764465
2020-11-10 10:45:00,669,568,120,5.4,918.8,27.300999
2020-11-10 11:00:00,706,602,103,6.0,918.6,27.33
2020-11-10 11:15:00,681,536,100,7.0,918.8,13.254333
2020-11-10 11:30:00,688,525,100,7.6,918.9,13.443066
2020-11-10 11:45:00,715,537,100,7.1,919.1,12.703466
2020-11-10 12:00:00,823,624,104,8.6,919.2,13.306799
2020-11-10 12:15:00,906,711,93,9.2,919.0,13.601933
2020-11-10 12:30:00,949,742,90,9.9,918.6,12.217733
2020-11-10 12:45:00,987,764,91,10.4,918.2,12.682466
2020-11-10 13:00:00,993,746,96,11.1,918.1,12.770333
2020-11-10 13:15:00,1010,745,109,11.8,917.9,12.021266
2020-11-10 13:30:00,1013,750,164,12.1,917.9,11.549866
2020-11-10 13:45:00,1008,743,106,11.9,917.9,11.704466
2020-11-10 14:00:00,997,746,94,12.0,917.7,12.812733
2020-11-10 14:15:00,967,740,89,12.6,917.5,13.767733
2020-11-10 14:30:00,933,725,86,12.9,917.2,14.685666
2020-11-10 14:45:00,894,700,86,12.8,917.1,23.855532
2020-11-10 15:00:00,845,663,86,12.4,916.7,34.030598
2020-11-10 15:15:00,803,640,81,12.9,916.8,32.620132
2020-11-10 15:30:00,756,615,79,12.8,916.4,30.812666
2020-11-10 15:45:00,700,571,75,13.1,916.5,29.162199
2020-11-10 16:00:00,657,533,74,13.2,916.4,27.134933
2020-11-10 16:15:00,607,483,69,13.3,916.3,24.6038
2020-11-10 16:30:00,564,446,65,13.4,916.4,21.865
2020-11-10 16:45:00,510,399,59,13.5,916.4,18.4336
2020-11-10 17:00:00,425,326,53,13.3,916.5,14.432866
2020-11-10 17:15:00,337,257,47,13.1,916.6,10.2748
2020-11-10 17:30:00,244,186,38,12.9,916.6,5.480933
2020-11-10 17:45:00,160,117,34,12.6,916.6,2.511667
2020-11-10 18:00:00,69,47,20,12.1,916.7,0.875867
2020-11-10 18:15:00,17,5,7,11.6,916.9,0.065267
2020-11-10 18:30:00,0,1,0,11.0,916.9,0.0
2020-11-10 18:45:00,0,1,0,10.5,917.1,0.0
2020-11-10 19:00:00,0,0,0,10.5,917.3,0.0
2020-11-10 19:15:00,0,0,0,10.4,917.5,0.0
2020-11-10 19:30:00,0,1,0,10.1,917.7,0.0
2020-11-10 19:45:00,0,0,0,9.7,918.0,0.0
2020-11-10 20:00:00,0,0,0,9.7,918.1,0.0
2020-11-10 20:15:00,0,0,0,9.8,918.2,0.0
2020-11-10 20:30:00,0,1,0,9.3,918.5,0.0
2020-11-10 20:45:00,0,0,0,9.0,918.6,0.0
2020-11-10 21:00:00,0,1,0,8.7,918.8,0.0
2020-11-10 21:15:00,0,1,0,8.5,918.8,0.0
2020-11-10 21:30:00,0,0,0,8.0,918.9,0.0
2020-11-10 21:45:00,0,0,0,8.3,919.1,0.0
2020-11-10 22:00:00,0,2,0,6.9,919.3,0.0
2020-11-10 22:15:00,0,0,0,6.7,919.4,0.0
2020-11-10 22:30:00,0,1,0,6.3,919.7,0.0
2020-11-10 22:45:00,0,0,0,6.1,920.0,0.0
2020-11-10 23:00:00,0,1,0,6.0,920.2,0.0
2020-11-10 23:15:00,0,1,0,4.8,920.3,0.0
2020-11-10 23:30:00,0,1,0,5.2,920.5,0.0
2020-11-10 23:45:00,0,1,0,4.2,920.5,0.0
2020-11-11 00:00:00,0,0,0,4.0,920.6,0.0
2020-11-11 00:15:00,0,1,0,3.7,920.8,0.0
2020-11-11 00:30:00,0,0,0,3.6,920.8,0.0
2020-11-11 00:45:00,0,0,0,3.6,920.7,0.0
2020-11-11 01:00:00,0,0,0,3.6,920.8,0.0
2020-11-11 01:15:00,0,1,0,3.1,921.0,0.0
2020-11-11 01:30:00,0,1,0,2.9,920.8,0.0
2020-11-11 01:45:00,0,0,0,2.4,920.7,0.0
2020-11-11 02:00:00,0,0,0,2.9,920.6,0.0
2020-11-11 02:15:00,0,1,0,2.8,920.9,0.0
2020-11-11 02:30:00,0,1,0,2.4,920.9,0.0
2020-11-11 02:45:00,0,0,0,2.0,920.9,0.0
2020-11-11 03:00:00,0,0,0,1.6,920.9,0.0
2020-11-11 03:15:00,0,0,0,1.7,920.8,0.0
2020-11-11 03:30:00,0,0,0,1.6,921.0,0.0
2020-11-11 03:45:00,0,0,0,1.6,921.2,0.0
2020-11-11 04:00:00,0,1,0,1.9,921.2,0.0
2020-11-11 04:15:00,0,1,0,1.6,921.1,0.0
2020-11-11 04:30:00,0,0,0,1.4,921.2,0.0
2020-11-11 04:45:00,0,0,0,1.2,921.3,0.0
2020-11-11 05:00:00,0,1,0,0.7,921.4,0.0
2020-11-11 05:15:00,0,0,0,1.1,921.2,0.0
2020-11-11 05:30:00,0,0,0,0.7,921.2,0.0
2020-11-11 05:45:00,0,0,0,1.2,921.3,0.0
2020-11-11 06:00:00,0,0,0,0.5,921.2,0.0
2020-11-11 06:15:00,0,0,0,1.0,921.3,0.0
2020-11-11 06:30:00,0,1,0,1.0,921.6,0.0
2020-11-11 06:45:00,0,1,0,0.2,921.7,0.0
2020-11-11 07:00:00,0,0,0,0.2,921.7,0.0
2020-11-11 07:15:00,0,1,0,-0.5,921.9,0.0
2020-11-11 07:30:00,0,0,0,-0.1,922.1,0.0
2020-11-11 07:45:00,0,1,0,-1.0,922.2,0.0
2020-11-11 08:00:00,0,1,0,-1.1,922.2,0.0
2020-11-11 08:15:00,0,0,0,-0.7,922.1,0.0
2020-11-11 08:30:00,5,0,3,0.0,922.1,0.135867
2020-11-11 08:45:00,36,33,14,0.0,922.2,1.032533
2020-11-11 09:00:00,108,143,25,0.1,922.4,2.810133
2020-11-11 09:15:00,200,258,35,0.0,922.3,6.268667
2020-11-11 09:30:00,295,357,43,0.8,922.4,11.922533
2020-11-11 09:45:00,172,249,50,0.3,922.6,16.218466
2020-11-11 10:00:00,470,503,55,1.1,922.4,19.764732
2020-11-11 10:15:00,543,563,59,2.3,922.3,22.922066
2020-11-11 10:30:00,606,613,64,2.5,922.2,25.825666
2020-11-11 10:45:00,659,654,66,3.7,922.2,28.303331
2020-11-11 11:00:00,706,686,68,4.9,922.1,30.474266
2020-11-11 11:15:00,751,717,68,6.3,921.9,32.273533
2020-11-11 11:30:00,795,743,67,8.8,921.8,33.9362
2020-11-11 11:45:00,844,766,70,8.2,921.6,35.45653
2020-11-11 12:00:00,891,786,72,8.1,921.7,36.7252
2020-11-11 12:15:00,931,798,74,8.0,921.3,37.6936
2020-11-11 12:30:00,967,812,74,8.6,921.3,38.56153
2020-11-11 12:45:00,1002,827,75,8.8,921.1,39.337666
2020-11-11 13:00:00,1029,835,78,9.3,921.0,39.614334
2020-11-11 13:15:00,1046,839,91,10.1,920.9,39.79433
2020-11-11 13:30:00,1056,842,156,10.6,920.6,39.78453
2020-11-11 13:45:00,1047,837,83,11.1,920.3,39.641197
2020-11-11 14:00:00,1033,828,74,11.3,920.0,39.2614
2020-11-11 14:15:00,1004,809,69,11.9,919.8,38.57553
2020-11-11 14:30:00,969,781,68,12.2,919.7,37.875263
2020-11-11 14:45:00,927,752,67,12.4,919.5,36.778664
2020-11-11 15:00:00,884,716,66,12.8,919.3,35.59413
2020-11-11 15:15:00,833,681,64,12.8,919.0,34.267063
2020-11-11 15:30:00,779,651,61,13.2,918.8,32.6026
2020-11-11 15:45:00,726,615,58,13.6,918.6,30.482132
2020-11-11 16:00:00,676,572,58,13.6,918.5,28.066332
2020-11-11 16:15:00,632,534,54,13.7,918.5,25.660666
2020-11-11 16:30:00,581,483,50,14.0,918.4,23.018665
2020-11-11 16:45:00,535,442,46,14.0,918.4,20.046
2020-11-11 17:00:00,471,391,43,13.7,918.3,16.655266
2020-11-11 17:15:00,393,334,38,13.6,918.3,12.299466
2020-11-11 17:30:00,302,205,32,13.4,918.2,6.4162
2020-11-11 17:45:00,203,152,24,13.0,918.3,2.8722
2020-11-11 18:00:00,104,82,16,12.4,918.3,0.849667
2020-11-11 18:15:00,22,13,7,11.7,918.5,0.033133
2020-11-11 18:30:00,0,1,0,11.3,918.5,0.0
2020-11-11 18:45:00,0,0,0,11.5,918.5,0.0
2020-11-11 19:00:00,0,0,0,11.4,918.6,0.0
2020-11-11 19:15:00,0,0,0,11.1,918.7,0.0
2020-11-11 19:30:00,0,0,0,10.8,919.0,0.0
2020-11-11 19:45:00,0,0,0,10.8,919.0,0.0
2020-11-11 20:00:00,0,0,0,10.3,919.3,0.0
2020-11-11 20:15:00,0,1,0,9.6,919.3,0.0
2020-11-11 20:30:00,0,1,0,9.2,919.5,0.0
2020-11-11 20:45:00,0,0,0,9.4,919.6,0.0
2020-11-11 21:00:00,0,1,0,9.5,919.7,0.0
2020-11-11 21:15:00,0,1,0,8.9,919.9,0.0
2020-11-11 21:30:00,0,1,0,9.4,919.8,0.0
2020-11-11 21:45:00,0,1,0,9.2,919.9,0.0
2020-11-11 22:00:00,0,1,0,8.1,920.1,0.0
2020-11-11 22:15:00,0,0,0,8.0,920.2,0.0
2020-11-11 22:30:00,0,0,0,7.6,920.3,0.0
2020-11-11 22:45:00,0,0,0,7.8,920.1,0.0
2020-11-11 23:00:00,0,1,0,7.9,920.4,0.0
2020-11-11 23:15:00,0,2,0,6.3,920.5,0.0
2020-11-11 23:30:00,0,0,0,4.5,920.4,0.0
2020-11-11 23:45:00,0,0,0,5.7,920.4,0.0
2020-11-12 00:00:00,0,0,0,3.6,920.5,0.0
2020-11-12 00:15:00,0,1,0,3.5,920.5,0.0
2020-11-12 00:30:00,0,0,0,3.7,920.4,0.0
2020-11-12 00:45:00,0,0,0,4.8,920.4,0.0
2020-11-12 01:00:00,0,1,0,4.2,920.5,0.0
2020-11-12 01:15:00,0,0,0,3.7,920.5,0.0
2020-11-12 01:30:00,0,0,0,3.4,920.4,0.0
2020-11-12 01:45:00,0,1,0,2.7,920.1,0.0
2020-11-12 02:00:00,0,1,0,1.2,920.2,0.0
2020-11-12 02:15:00,0,1,0,2.2,920.1,0.0
2020-11-12 02:30:00,0,0,0,2.8,920.1,0.0
2020-11-12 02:45:00,0,1,0,2.7,920.1,0.0
2020-11-12 03:00:00,0,2,0,1.9,919.8,0.0
2020-11-12 03:15:00,0,1,0,1.2,920.1,0.0
2020-11-12 03:30:00,0,1,0,2.7,920.1,0.0
2020-11-12 03:45:00,0,0,0,3.1,920.0,0.0
2020-11-12 04:00:00,0,2,0,1.6,919.9,0.0
2020-11-12 04:15:00,0,1,0,1.4,920.0,0.0
2020-11-12 04:30:00,0,1,0,1.2,920.2,0.0
2020-11-12 04:45:00,0,0,0,2.4,919.9,0.0
2020-11-12 05:00:00,0,1,0,1.6,920.0,0.0
2020-11-12 05:15:00,0,0,0,1.3,919.9,0.0
2020-11-12 05:30:00,0,0,0,1.2,919.8,0.0
2020-11-12 05:45:00,0,1,0,0.9,920.0,0.0
2020-11-12 06:00:00,0,0,0,0.9,920.0,0.0
2020-11-12 06:15:00,0,0,0,1.2,919.9,0.0
2020-11-12 06:30:00,0,0,0,1.9,919.8,0.0
2020-11-12 06:45:00,0,0,0,1.3,919.8,0.0
2020-11-12 07:00:00,0,1,0,1.0,920.0,0.0
2020-11-12 07:15:00,0,1,0,0.5,920.0,0.0
2020-11-12 07:30:00,0,0,0,0.5,920.0,0.0
2020-11-12 07:45:00,0,0,0,1.1,920.0,0.0
2020-11-12 08:00:00,0,1,0,1.3,920.1,0.0
2020-11-12 08:15:00,0,0,0,0.4,920.1,0.0
2020-11-12 08:30:00,7,1,3,0.6,920.3,0.184733
2020-11-12 08:45:00,48,55,14,1.3,920.4,1.1616
2020-11-12 09:00:00,127,188,24,2.0,920.5,3.043933
2020-11-12 09:15:00,227,315,34,2.4,920.5,6.085933
2020-11-12 09:30:00,311,383,45,3.1,920.4,11.990266
2020-11-12 09:45:00,122,34,48,3.9,920.4,16.134533
2020-11-12 10:00:00,495,549,50,4.3,920.6,19.2794
2020-11-12 10:15:00,543,580,56,3.9,920.5,21.017733
2020-11-12 10:30:00,180,124,43,3.7,920.5,19.414665
2020-11-12 10:45:00,649,664,59,4.8,920.4,28.336666
2020-11-12 11:00:00,718,723,62,6.3,920.3,30.621332
2020-11-12 11:15:00,762,749,65,6.6,920.2,32.4926
2020-11-12 11:30:00,805,766,68,6.9,920.2,34.082066
2020-11-12 11:45:00,844,771,69,8.7,920.2,35.363197
2020-11-12 12:00:00,888,787,69,9.8,920.1,36.082333
2020-11-12 12:15:00,925,792,73,9.4,920.0,23.801466
2020-11-12 12:30:00,954,786,77,9.7,919.9,25.7484
2020-11-12 12:45:00,985,789,83,9.5,919.8,21.842
2020-11-12 13:00:00,1007,786,87,10.3,919.9,18.5182
2020-11-12 13:15:00,1020,782,102,10.7,919.7,18.071934
2020-11-12 13:30:00,1031,772,163,10.9,919.3,19.7904
2020-11-12 13:45:00,1022,755,98,10.8,919.2,18.279266
2020-11-12 14:00:00,998,726,87,11.7,919.0,17.8098
2020-11-12 14:15:00,969,706,81,12.0,918.9,16.923466
2020-11-12 14:30:00,944,684,80,11.8,918.5,16.603065
2020-11-12 14:45:00,904,658,77,12.2,918.5,16.7252
2020-11-12 15:00:00,857,623,72,12.5,918.3,16.807667
2020-11-12 15:15:00,813,593,70,12.5,918.2,16.622932
2020-11-12 15:30:00,763,565,69,12.5,917.8,18.045134
2020-11-12 15:45:00,715,534,65,12.6,917.9,18.499998
2020-11-12 16:00:00,666,492,64,12.6,917.9,18.876799
2020-11-12 16:15:00,615,445,60,12.9,917.8,20.168531
2020-11-12 16:30:00,557,390,57,12.9,917.8,21.320198
2020-11-12 16:45:00,493,338,51,12.9,917.8,17.897799
2020-11-12 17:00:00,416,279,46,13.0,917.9,14.224933
2020-11-12 17:15:00,335,225,41,12.6,918.0,9.906733
2020-11-12 17:30:00,252,170,35,12.2,918.0,4.230867
2020-11-12 17:45:00,126,85,22,12.1,918.1,1.742467
2020-11-12 18:00:00,43,20,12,11.7,918.1,0.624133
2020-11-12 18:15:00,18,8,6,11.1,918.3,0.0352
2020-11-12 18:30:00,2,0,0,11.0,918.3,0.0
2020-11-12 18:45:00,0,0,0,10.7,918.4,0.0
2020-11-12 19:00:00,0,0,0,10.4,918.5,0.0
2020-11-12 19:15:00,0,1,0,10.1,918.6,0.0
2020-11-12 19:30:00,0,1,0,9.7,918.7,0.0
2020-11-12 19:45:00,0,0,0,9.8,918.7,0.0
2020-11-12 20:00:00,0,0,0,9.5,919.0,0.0
2020-11-12 20:15:00,0,1,0,8.7,919.0,0.0
2020-11-12 20:30:00,0,0,0,9.0,919.0,0.0
2020-11-12 20:45:00,0,0,0,9.2,918.8,0.0
2020-11-12 21:00:00,0,0,0,9.2,919.0,0.0
2020-11-12 21:15:00,0,1,0,8.9,918.9,0.0
2020-11-12 21:30:00,0,0,0,9.0,919.0,0.0
2020-11-12 21:45:00,0,0,0,9.1,918.9,0.0
2020-11-12 22:00:00,0,0,0,9.2,918.9,0.0
2020-11-12 22:15:00,0,0,0,8.9,918.7,0.0
2020-11-12 22:30:00,0,2,0,8.8,918.6,0.0
2020-11-12 22:45:00,0,1,0,7.8,918.6,0.0
2020-11-12 23:00:00,0,3,0,5.1,918.4,0.0
2020-11-12 23:15:00,0,0,0,6.0,918.5,0.0
2020-11-12 23:30:00,0,1,0,5.9,918.5,0.0
2020-11-12 23:45:00,0,0,0,5.8,918.5,0.0
2020-11-13 00:00:00,0,0,0,6.3,918.6,0.0
2020-11-13 00:15:00,0,0,0,6.7,918.5,0.0
2020-11-13 00:30:00,0,1,0,6.3,918.5,0.0
2020-11-13 00:45:00,0,3,0,5.8,918.2,0.0
2020-11-13 01:00:00,0,2,0,4.6,918.2,0.0
2020-11-13 01:15:00,0,1,0,4.4,918.2,0.0
2020-11-13 01:30:00,0,0,0,4.9,918.4,0.0
2020-11-13 01:45:00,0,0,0,4.8,918.3,0.0
2020-11-13 02:00:00,0,0,0,4.2,918.1,0.0
2020-11-13 02:15:00,0,0,0,4.1,917.9,0.0
2020-11-13 02:30:00,0,0,0,5.2,917.7,0.0
2020-11-13 02:45:00,0,1,0,4.3,917.6,0.0
2020-11-13 03:00:00,0,0,0,4.1,917.6,0.0
2020-11-13 03:15:00,0,1,0,3.8,917.5,0.0
2020-11-13 03:30:00,0,0,0,3.6,917.5,0.0
2020-11-13 03:45:00,0,0,0,3.7,917.3,0.0
2020-11-13 04:00:00,0,0,0,4.2,917.3,0.0
2020-11-13 04:15:00,0,0,0,4.0,917.1,0.0
2020-11-13 04:30:00,0,0,0,4.9,917.0,0.0
2020-11-13 04:45:00,0,0,0,5.0,917.0,0.0
2020-11-13 05:00:00,0,1,0,4.1,916.8,0.0
2020-11-13 05:15:00,0,1,0,3.2,916.5,0.0
2020-11-13 05:30:00,0,1,0,3.3,916.5,0.0
2020-11-13 05:45:00,0,1,0,2.3,916.5,0.0
2020-11-13 06:00:00,0,0,0,2.5,916.4,0.0
2020-11-13 06:15:00,0,0,0,2.2,916.5,0.0
2020-11-13 06:30:00,0,0,0,2.5,916.3,0.0
2020-11-13 06:45:00,0,0,0,2.3,916.5,0.0
2020-11-13 07:00:00,0,0,0,2.1,916.7,0.0
2020-11-13 07:15:00,0,1,0,1.9,916.7,0.0
2020-11-13 07:30:00,0,0,0,1.7,916.6,0.0
2020-11-13 07:45:00,0,1,0,1.5,916.6,0.0
2020-11-13 08:00:00,0,1,0,1.2,916.5,0.0
2020-11-13 08:15:00,0,0,0,1.4,916.6,0.0
2020-11-13 08:30:00,5,0,2,2.2,916.5,0.056533
2020-11-13 08:45:00,35,54,9,2.2,916.5,0.681133
2020-11-13 09:00:00,115,188,20,2.2,916.5,2.7386
2020-11-13 09:15:00,214,321,29,4.2,916.5,5.897733
2020-11-13 09:30:00,313,424,35,4.8,916.5,11.947666
2020-11-13 09:45:00,161,14,41,6.8,916.3,16.46
2020-11-13 10:00:00,485,563,45,7.7,916.3,19.9502
2020-11-13 10:15:00,553,618,48,7.7,916.3,23.015266
2020-11-13 10:30:00,613,664,52,5.7,916.1,25.936998
2020-11-13 10:45:00,668,701,55,5.7,916.0,28.410267
2020-11-13 11:00:00,715,733,58,7.1,915.8,30.4868
2020-11-13 11:15:00,761,759,60,8.3,915.9,32.365467
2020-11-13 11:30:00,807,779,61,10.0,915.6,33.97333
2020-11-13 11:45:00,851,794,61,12.0,915.6,35.407333
2020-11-13 12:00:00,898,807,64,11.7,915.3,36.7328
2020-11-13 12:15:00,937,811,65,11.7,915.3,37.816998
2020-11-13 12:30:00,972,811,69,11.7,915.1,38.587864
2020-11-13 12:45:00,1001,812,71,12.0,915.2,37.748264
2020-11-13 13:00:00,1026,810,77,11.9,914.9,31.087399
2020-11-13 13:15:00,1044,800,95,11.8,914.8,27.816933
2020-11-13 13:30:00,1047,777,152,12.0,914.7,25.815332
2020-11-13 13:45:00,1043,757,89,12.3,914.6,19.510332
2020-11-13 14:00:00,1026,735,78,12.5,914.5,15.559133
2020-11-13 14:15:00,998,705,75,12.7,914.3,13.982799
2020-11-13 14:30:00,962,656,74,12.5,914.1,11.983733
2020-11-13 14:45:00,919,639,73,12.4,914.0,11.882533
2020-11-13 15:00:00,879,605,71,12.5,913.9,11.818933
2020-11-13 15:15:00,830,574,69,12.3,913.7,12.893199
2020-11-13 15:30:00,778,546,64,12.5,913.6,13.983666
2020-11-13 15:45:00,730,517,61,12.1,913.5,17.624666
2020-11-13 16:00:00,685,482,58,12.3,913.4,18.849266
2020-11-13 16:15:00,641,443,55,12.4,913.3,25.962732
2020-11-13 16:30:00,596,401,51,12.2,913.5,23.309265
2020-11-13 16:45:00,540,356,46,12.3,913.4,20.166199
2020-11-13 17:00:00,472,308,42,12.2,913.3,16.428799
2020-11-13 17:15:00,388,258,35,12.4,913.6,11.525399
2020-11-13 17:30:00,296,203,30,12.0,913.5,5.591533
2020-11-13 17:45:00,196,141,23,11.7,913.7,2.3414
2020-11-13 18:00:00,50,33,12,11.2,913.8,0.329067
2020-11-13 18:15:00,6,2,2,10.8,913.9,0.0
2020-11-13 18:30:00,0,0,0,10.3,914.0,0.0
2020-11-13 18:45:00,0,0,0,9.9,914.4,0.0
2020-11-13 19:00:00,0,2,0,9.4,914.7,0.0
2020-11-13 19:15:00,0,0,0,9.3,915.1,0.0
2020-11-13 19:30:00,0,1,0,8.7,915.3,0.0
2020-11-13 19:45:00,0,1,0,7.9,915.5,0.0
2020-11-13 20:00:00,0,0,0,7.7,915.7,0.0
2020-11-13 20:15:00,0,0,0,7.7,915.9,0.0
2020-11-13 20:30:00,0,0,0,8.5,915.7,0.0
2020-11-13 20:45:00,0,1,0,7.7,915.9,0.0
2020-11-13 21:00:00,0,0,0,7.4,915.9,0.0
2020-11-13 21:15:00,0,0,0,7.4,916.4,0.0
2020-11-13 21:30:00,0,0,0,7.1,916.5,0.0
2020-11-13 21:45:00,0,0,0,6.3,916.5,0.0
2020-11-13 22:00:00,0,0,0,6.9,916.5,0.0
2020-11-13 22:15:00,0,0,0,6.6,916.5,0.0
2020-11-13 22:30:00,0,0,0,6.4,916.5,0.0
2020-11-13 22:45:00,0,0,0,7.5,916.6,0.0
2020-11-13 23:00:00,0,1,0,6.8,916.5,0.0
2020-11-13 23:15:00,0,0,0,6.6,916.5,0.0
2020-11-13 23:30:00,0,0,0,6.4,916.3,0.0
2020-11-13 23:45:00,0,0,0,6.0,916.0,0.0
2020-11-14 00:00:00,0,0,0,6.0,916.1,0.0
2020-11-14 00:15:00,0,1,0,5.9,915.9,0.0
2020-11-14 00:30:00,0,0,0,5.9,915.7,0.0
2020-11-14 00:45:00,0,0,0,6.0,915.7,0.0
2020-11-14 01:00:00,0,0,0,6.3,915.5,0.0
2020-11-14 01:15:00,0,0,0,6.3,915.2,0.0
2020-11-14 01:30:00,0,1,0,6.1,915.2,0.0
2020-11-14 01:45:00,0,0,0,6.2,915.1,0.0
2020-11-14 02:00:00,0,1,0,5.9,915.3,0.0
2020-11-14 02:15:00,0,1,0,5.7,915.0,0.0
2020-11-14 02:30:00,0,0,0,5.7,914.9,0.0
2020-11-14 02:45:00,0,0,0,5.7,914.7,0.0
2020-11-14 03:00:00,0,0,0,5.6,914.4,0.0
2020-11-14 03:15:00,0,0,0,5.5,914.3,0.0
2020-11-14 03:30:00,0,1,0,5.5,914.1,0.0
2020-11-14 03:45:00,0,1,0,5.4,914.0,0.0
2020-11-14 04:00:00,0,0,0,5.4,914.3,0.0
2020-11-14 04:15:00,0,0,0,5.2,914.5,0.0
2020-11-14 04:30:00,0,0,0,5.2,914.4,0.0
2020-11-14 04:45:00,0,0,0,5.0,914.1,0.0
2020-11-14 05:00:00,0,0,0,5.2,914.1,0.0
2020-11-14 05:15:00,0,0,0,5.0,914.1,0.0
2020-11-14 05:30:00,0,0,0,5.2,914.0,0.0
2020-11-14 05:45:00,0,0,0,5.1,913.9,0.0
2020-11-14 06:00:00,0,0,0,5.1,914.2,0.0
2020-11-14 06:15:00,0,1,0,4.8,914.0,0.0
2020-11-14 06:30:00,0,0,0,4.8,914.3,0.0
2020-11-14 06:45:00,0,0,0,4.9,914.4,0.0
2020-11-14 07:00:00,0,0,0,4.6,914.4,0.0
2020-11-14 07:15:00,0,0,0,4.9,914.7,0.0
2020-11-14 07:30:00,0,1,0,4.7,914.6,0.0
2020-11-14 07:45:00,0,1,0,3.7,914.7,0.0
2020-11-14 08:00:00,0,0,0,4.5,914.7,0.0
2020-11-14 08:15:00,0,0,0,4.8,915.0,0.0
2020-11-14 08:30:00,3,0,1,4.5,915.0,0.078333
2020-11-14 08:45:00,31,35,11,4.5,915.2,0.760933
2020-11-14 09:00:00,99,147,22,4.7,915.1,2.258067
2020-11-14 09:15:00,184,252,32,5.0,915.0,4.7474
2020-11-14 09:30:00,273,334,42,5.4,914.8,10.1632
2020-11-14 09:45:00,270,109,55,6.1,914.7,15.865
2020-11-14 10:00:00,477,468,79,7.0,914.6,18.951733
2020-11-14 10:15:00,395,337,76,7.8,914.2,17.8946
2020-11-14 10:30:00,615,592,89,8.4,913.9,26.850733
2020-11-14 10:45:00,686,595,114,9.3,913.8,26.031866
2020-11-14 11:00:00,559,418,105,9.9,913.4,23.598467
2020-11-14 11:15:00,555,437,82,10.4,913.2,29.016132
2020-11-14 11:30:00,792,696,83,11.0,913.1,34.160866
2020-11-14 11:45:00,826,699,85,11.6,913.0,35.485733
2020-11-14 12:00:00,866,707,87,11.9,913.3,36.7348
2020-11-14 12:15:00,903,708,88,12.0,913.4,37.649067
2020-11-14 12:30:00,930,695,91,12.4,913.5,38.620865
2020-11-14 12:45:00,966,706,93,12.6,913.7,39.235397
2020-11-14 13:00:00,983,698,97,12.8,913.3,39.479866
2020-11-14 13:15:00,995,680,115,12.7,913.2,39.724464
2020-11-14 13:30:00,1005,664,166,12.8,913.1,39.897
2020-11-14 13:45:00,1006,648,111,12.6,912.7,39.8802
2020-11-14 14:00:00,981,624,96,13.0,912.4,39.4012
2020-11-14 14:15:00,972,403,93,13.1,912.2,38.910065
